,agent0/mean_episode_rewards,agent1/mean_episode_rewards,agent2/mean_episode_rewards,agent3/mean_episode_rewards,agent_mean/mean_episode_rewards
231,0.41999998688697815,0.41999998688697815,0.41999998688697815,-0.5316653847694397,0.18208365142345428
232,0.5600000023841858,0.5600000023841858,0.5600000023841858,-0.8126408457756042,0.21683979034423828
233,0.5400000214576721,0.5400000214576721,0.5400000214576721,-0.6935045719146729,0.23162385821342468
234,0.4399999976158142,0.4399999976158142,0.4399999976158142,-0.6501531600952148,0.16746170818805695
235,0.11999999731779099,0.11999999731779099,0.11999999731779099,-0.48364630341529846,-0.030911577865481377
236,0.4399999976158142,0.4399999976158142,0.4399999976158142,-0.798136830329895,0.1304657906293869
237,0.7799999713897705,0.7799999713897705,0.7799999713897705,-1.1347155570983887,0.3013211190700531
238,0.6800000071525574,0.6800000071525574,0.6800000071525574,-1.0916035175323486,0.23709912598133087
239,0.6600000262260437,0.6600000262260437,0.6600000262260437,-1.1730798482894897,0.20173004269599915
240,0.5400000214576721,0.5400000214576721,0.5400000214576721,-0.7961104512214661,0.20597238838672638
241,0.3799999952316284,0.3799999952316284,0.3799999952316284,-0.8805394768714905,0.06486513465642929
242,0.7400000095367432,0.7400000095367432,0.7400000095367432,-0.9771784543991089,0.31070539355278015
243,0.6399999856948853,0.6399999856948853,0.6399999856948853,-1.0671371221542358,0.21321573853492737
244,0.5600000023841858,0.5600000023841858,0.5600000023841858,-0.8771681785583496,0.20070795714855194
245,0.8199999928474426,0.8199999928474426,0.8199999928474426,-1.0480856895446777,0.35297855734825134
246,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.5560588836669922,0.16098527610301971
247,0.3199999928474426,0.3199999928474426,0.3199999928474426,-0.8049898147583008,0.03875254467129707
248,0.25999999046325684,0.25999999046325684,0.25999999046325684,-0.621406078338623,0.039648473262786865
249,0.47999998927116394,0.47999998927116394,0.47999998927116394,-0.7336766123771667,0.17658084630966187
250,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.48707115650177,0.028232213109731674
251,0.7200000286102295,0.7200000286102295,0.7200000286102295,-0.9873989820480347,0.29315024614334106
252,0.7200000286102295,0.7200000286102295,0.7200000286102295,-0.9410422444343567,0.30473944544792175
253,0.6200000047683716,0.6200000047683716,0.6200000047683716,-1.0471630096435547,0.2032092660665512
254,0.800000011920929,0.800000011920929,0.800000011920929,-1.0825647115707397,0.3293588161468506
255,0.6600000262260437,0.6600000262260437,0.6600000262260437,-1.081884741783142,0.22452881932258606
256,0.46000000834465027,0.46000000834465027,0.46000000834465027,-0.9905031323432922,0.09737422317266464
257,0.23999999463558197,0.23999999463558197,0.23999999463558197,-0.6222557425498962,0.024436060339212418
258,0.6399999856948853,0.6399999856948853,0.6399999856948853,-0.8545145392417908,0.26637136936187744
259,0.5199999809265137,0.5199999809265137,0.5199999809265137,-0.6704681515693665,0.22238296270370483
