,agent0/mean_episode_rewards,agent1/mean_episode_rewards,agent_mean/mean_episode_rewards
0,0.15899726748466492,-1.4563995599746704,-0.6487011313438416
1,-0.18032920360565186,-0.8842509984970093,-0.5322901010513306
2,0.12608489394187927,-1.3266892433166504,-0.6003021597862244
3,0.13324405252933502,-1.3776990175247192,-0.6222274899482727
4,-0.22530414164066315,-1.1528205871582031,-0.6890623569488525
5,0.3692472279071808,-1.2921295166015625,-0.46144115924835205
6,0.07522155344486237,-1.1563808917999268,-0.5405796766281128
7,0.047516562044620514,-0.9998236298561096,-0.47615355253219604
8,-0.44118309020996094,-1.1772522926330566,-0.8092176914215088
9,-1.4549295902252197,-0.7829656600952148,-1.1189476251602173
10,-1.2082420587539673,-0.9035652279853821,-1.055903673171997
11,-0.00824605580419302,-1.011430025100708,-0.5098380446434021
12,-0.22824867069721222,-0.8098957538604736,-0.5190722346305847
13,-0.4447686970233917,-0.4586952030658722,-0.45173195004463196
14,-0.3562667965888977,-0.5400541424751282,-0.44816046953201294
15,-0.22966820001602173,-0.5652567744255066,-0.39746248722076416
16,-0.2634807527065277,-0.48008012771606445,-0.3717804253101349
17,-0.20206457376480103,-0.6080052256584167,-0.4050348997116089
18,0.008638224564492702,-0.6284313797950745,-0.3098965585231781
19,-0.21728163957595825,-0.49442875385284424,-0.35585519671440125
20,-0.2018788754940033,-0.43258658051490784,-0.31723272800445557
21,-0.0013496321626007557,-0.5694414973258972,-0.2853955626487732
22,-0.13137666881084442,-0.37123903632164,-0.2513078451156616
23,-0.23122750222682953,-0.49551665782928467,-0.3633720874786377
24,-0.17699413001537323,-0.45172208547592163,-0.314358115196228
25,-0.1958460956811905,-0.590115487575531,-0.39298078417778015
26,-0.345284640789032,-0.3439016044139862,-0.3445931375026703
27,-0.23914268612861633,-0.47391149401664734,-0.35652709007263184
28,-0.29700222611427307,-0.4077255129814148,-0.3523638844490051
29,-0.23195715248584747,-0.42734038829803467,-0.3296487629413605
30,-0.17447032034397125,-0.4530213177204132,-0.3137458264827728
31,-0.059431180357933044,-0.3074633479118347,-0.18344725668430328
32,-0.03779691085219383,-0.4135443866252899,-0.22567065060138702
33,-0.06481266021728516,-0.3023183047771454,-0.18356548249721527
34,-0.06040670722723007,-0.45169225335121155,-0.2560494840145111
35,-0.09572942554950714,-0.3809927701950073,-0.23836109042167664
36,-0.06883029639720917,-0.5953772664070129,-0.33210378885269165
37,-0.16146984696388245,-0.30940601229667664,-0.23543792963027954
38,-0.1245604157447815,-0.46070173382759094,-0.2926310896873474
39,-0.09300869703292847,-0.41368645429611206,-0.25334757566452026
40,-0.17141997814178467,-0.39987051486968994,-0.2856452465057373
41,-0.03159591555595398,-0.31861528754234314,-0.17510560154914856
42,-0.19791162014007568,-0.3349432349205017,-0.2664274275302887
43,-0.1499117612838745,-0.2824528217315674,-0.21618229150772095
44,-0.029352448880672455,-0.34405818581581116,-0.1867053210735321
45,-0.22513246536254883,-0.3288816809654236,-0.2770070731639862
46,-0.16249537467956543,-0.32616618275642395,-0.2443307787179947
47,-0.11115675419569016,-0.29974696040153503,-0.2054518610239029
48,-0.09726513177156448,-0.3582777976989746,-0.22777147591114044
49,-0.14188042283058167,-0.44548940658569336,-0.2936849296092987
50,-0.036349885165691376,-0.28129130601882935,-0.15882059931755066
51,0.06483728438615799,-0.3599768280982971,-0.14756976068019867
52,-0.1409856379032135,-0.34011203050613403,-0.24054883420467377
53,-0.12704168260097504,-0.29508844017982483,-0.21106505393981934
54,-0.13878534734249115,-0.5394315719604492,-0.3391084671020508
55,-0.22059443593025208,-0.2696695327758789,-0.2451319843530655
56,0.006877976469695568,-0.4065892696380615,-0.19985564053058624
57,-0.006810544058680534,-0.48998069763183594,-0.2483956217765808
58,-0.11036358028650284,-0.3830792307853699,-0.24672140181064606
59,-0.019420690834522247,-0.4392067790031433,-0.22931373119354248
60,-0.06876939535140991,-0.28297120332717896,-0.17587029933929443
61,0.07409661263227463,-0.4181893765926361,-0.17204637825489044
62,-0.2000986933708191,-0.3970958888530731,-0.2985972762107849
63,-0.012962326407432556,-0.20525918900966644,-0.1091107577085495
64,-0.12494600564241409,-0.45378944277763367,-0.2893677353858948
65,-0.054777659475803375,-0.41117003560066223,-0.2329738438129425
66,0.11679421365261078,-0.3345482349395752,-0.1088770180940628
67,-0.02798936702311039,-0.2764376997947693,-0.15221352875232697
68,-0.025252915918827057,-0.29144349694252014,-0.1583482027053833
69,-0.09306351840496063,-0.2879323661327362,-0.19049793481826782
70,0.02990574948489666,-0.35769975185394287,-0.16389700770378113
71,0.002100203651934862,-0.3100588023662567,-0.15397928655147552
72,-0.11305814236402512,-0.33715230226516724,-0.22510522603988647
73,-0.09955299645662308,-0.3290551006793976,-0.21430405974388123
74,0.00244335038587451,-0.3578922748565674,-0.1777244657278061
75,-0.012168812565505505,-0.3553692698478699,-0.18376904726028442
76,-0.026461932808160782,-0.32179227471351624,-0.17412711679935455
77,-0.10739422589540482,-0.20497551560401917,-0.1561848670244217
78,0.030868224799633026,-0.40421777963638306,-0.18667477369308472
79,-0.11625698953866959,-0.31328830122947693,-0.21477264165878296
80,-0.029913391917943954,-0.33454686403274536,-0.1822301149368286
81,0.011145709082484245,-0.5427595973014832,-0.2658069431781769
82,0.015727568417787552,-0.2700085937976837,-0.12714050710201263
83,-0.03694887086749077,-0.280617892742157,-0.15878337621688843
84,-0.06396442651748657,-0.3825373947620392,-0.22325091063976288
85,-0.21988414227962494,-0.2005004733800888,-0.21019230782985687
86,-0.14689452946186066,-0.25669315457344055,-0.20179383456707
87,-0.07571738958358765,-0.25325557589530945,-0.16448648273944855
88,-0.05097592622041702,-0.34494081139564514,-0.19795836508274078
89,0.0018572608241811395,-0.41762620210647583,-0.20788447558879852
90,-0.23708344995975494,-0.17678332328796387,-0.2069333791732788
91,0.01561842393130064,-0.37418580055236816,-0.17928367853164673
92,-0.00946956966072321,-0.32968151569366455,-0.1695755422115326
93,0.05699472874403,-0.28247758746147156,-0.11274143308401108
94,-0.09868580847978592,-0.31715747714042664,-0.20792165398597717
95,0.09315796941518784,-0.433955579996109,-0.1703988015651703
96,-0.024114886298775673,-0.4633406102657318,-0.24372774362564087
97,0.11439236998558044,-0.43753159046173096,-0.16156961023807526
98,-0.02393954247236252,-0.35633692145347595,-0.19013822078704834
