,agent0/mean_episode_rewards,agent1/mean_episode_rewards,agent_mean/mean_episode_rewards
315,-0.26608172059059143,-0.5126372575759888,-0.3893595039844513
316,-0.23226957023143768,-0.3545082211494446,-0.29338890314102173
317,-0.45710060000419617,-0.25108757615089417,-0.35409408807754517
318,-0.452288955450058,-0.19590981304645538,-0.3240993916988373
319,-0.08472193777561188,-0.39843490719795227,-0.24157841503620148
320,-0.15542809665203094,-0.30496373772621155,-0.23019592463970184
321,-0.17508822679519653,-0.2808866500854492,-0.22798743844032288
322,-0.10672345012426376,-0.31116151809692383,-0.2089424878358841
323,-0.20579178631305695,-0.3370981812477112,-0.27144500613212585
324,-0.21178074181079865,-0.3500092029571533,-0.2808949649333954
325,-0.2626150846481323,-0.34310290217399597,-0.30285900831222534
326,-0.2415853887796402,-0.29135066270828247,-0.26646801829338074
327,-0.22731223702430725,-0.2104709893465042,-0.21889162063598633
328,-0.2084544450044632,-0.3852035105228424,-0.2968289852142334
329,-0.21487851440906525,-0.44627121090888977,-0.3305748701095581
330,-0.24459905922412872,-0.20055095851421356,-0.22257500886917114
331,-0.12282086163759232,-0.5308942794799805,-0.3268575668334961
332,0.05861362814903259,-0.5084745287895203,-0.22493043541908264
333,-0.14322900772094727,-0.29722175002098083,-0.22022537887096405
334,-0.1497567892074585,-0.31032103300094604,-0.23003891110420227
335,-0.23239532113075256,-0.22835248708724976,-0.23037390410900116
336,-0.15787307918071747,-0.33926770091056824,-0.24857039749622345
337,-0.13960513472557068,-0.41903308033943176,-0.2793191075325012
338,-0.09300930798053741,-0.451761394739151,-0.2723853588104248
339,-0.23299294710159302,-0.24058453738689423,-0.23678874969482422
340,-0.04821077734231949,-0.4407212734222412,-0.24446603655815125
341,-0.1981549710035324,-0.30183660984039307,-0.24999579787254333
342,-0.22582405805587769,-0.29289698600769043,-0.25936052203178406
343,-0.3919326961040497,-0.24731400609016418,-0.31962335109710693
344,-0.2237151563167572,-0.40021684765815735,-0.3119660019874573
345,-0.2526344358921051,-0.1582895666360855,-0.2054619938135147
346,-0.669762909412384,-0.3485758900642395,-0.5091693997383118
347,-0.22549845278263092,-0.23775100708007812,-0.23162473738193512
348,-0.582202672958374,-0.173453688621521,-0.3778281807899475
349,-0.2723334729671478,-0.401705265045166,-0.3370193541049957
350,-0.3603101968765259,-0.24313752353191376,-0.3017238676548004
351,-0.43714624643325806,-0.39698687195777893,-0.4170665740966797
352,-0.14728136360645294,-0.41835832595825195,-0.28281983733177185
353,-0.26428043842315674,-0.3736501634120941,-0.31896528601646423
354,-0.49351757764816284,-0.2501376271247864,-0.3718276023864746
355,-0.1291954666376114,-0.4144424498081207,-0.27181896567344666
356,-0.49123063683509827,-0.42404136061668396,-0.4576359987258911
357,-0.18633241951465607,-0.3367816209793091,-0.261557012796402
358,-0.45619016885757446,-0.2342035472393036,-0.34519684314727783
359,-0.4618188142776489,-0.3091898560523987,-0.3855043351650238
360,-0.3336445689201355,-0.179123193025589,-0.25638386607170105
361,-0.2556198835372925,-0.2627478837966919,-0.2591838836669922
362,-0.3649556636810303,-0.3643242120742798,-0.36463993787765503
363,-0.3114147186279297,-0.23830631375312805,-0.27486053109169006
364,-0.3954066336154938,-0.24385496973991394,-0.31963080167770386
365,-0.4502384066581726,-0.3381733000278473,-0.39420586824417114
366,-0.16631604731082916,-0.2812252342700958,-0.2237706482410431
367,-0.8722185492515564,-0.41777709126472473,-0.6449978351593018
368,-0.7041093707084656,-0.25489121675491333,-0.47950029373168945
369,-0.23910608887672424,-0.33259066939353943,-0.28584837913513184
370,-0.16097909212112427,-0.2775333523750305,-0.2192562222480774
371,-0.3421388268470764,-0.38537833094596863,-0.36375856399536133
372,-0.27527791261672974,-0.27053749561309814,-0.27290770411491394
373,-0.3043776750564575,-0.18796704709529877,-0.24617236852645874
374,-0.6871957778930664,-0.3473060727119446,-0.5172508955001831
375,-0.27176401019096375,-0.33813101053237915,-0.30494752526283264
376,-0.4819228947162628,-0.2679916024208069,-0.37495726346969604
377,-0.43537285923957825,-0.23005159199237823,-0.33271223306655884
378,-0.23005960881710052,-0.4084424376487732,-0.31925103068351746
379,-0.26695284247398376,-0.2622637450695038,-0.2646082937717438
380,-0.15182431042194366,-0.269662082195282,-0.21074318885803223
381,-0.43251723051071167,-0.32294636964797974,-0.3777318000793457
382,-0.34544360637664795,-0.3123789131641388,-0.32891127467155457
383,-0.12285836786031723,-0.3510640859603882,-0.2369612157344818
384,-0.5624240040779114,-0.3125220239162445,-0.43747299909591675
385,-0.3264973759651184,-0.1215728372335434,-0.2240350991487503
386,-0.19458267092704773,-0.46911120414733887,-0.3318469524383545
387,-0.1807103008031845,-0.24657276272773743,-0.21364152431488037
388,-0.7283615469932556,-0.3406733572483063,-0.5345174074172974
389,-0.6163649559020996,-0.2807743549346924,-0.448569655418396
390,-0.4473419785499573,-0.36087608337402344,-0.40410903096199036
391,-0.18758486211299896,-0.24752120673656464,-0.2175530344247818
392,-0.8375988006591797,-0.21601134538650513,-0.5268051028251648
393,-0.41464176774024963,-0.20694322884082794,-0.3107925057411194
394,-0.23432008922100067,-0.41142737865448,-0.3228737413883209
395,-0.5502658486366272,-0.38493454456329346,-0.4676001965999603
396,-0.7749652862548828,-0.3669736087322235,-0.5709694623947144
397,-0.6705179214477539,-0.24648018181324005,-0.4584990441799164
398,-0.6511141657829285,-0.2938559353351593,-0.4724850356578827
399,-0.5242992043495178,-0.2610449492931366,-0.3926720917224884
400,-0.38402053713798523,-0.20221161842346191,-0.2931160628795624
