,agent0/mean_episode_rewards,agent1/mean_episode_rewards,agent2/mean_episode_rewards,agent_mean/mean_episode_rewards
0,-2.0924015045166016,0.4188154339790344,0.4188154339790344,-0.41825687885284424
1,-2.3625550270080566,0.5117289423942566,0.5117289423942566,-0.44636568427085876
2,-1.6826508045196533,0.27177688479423523,0.27177688479423523,-0.3796990215778351
3,-2.3803014755249023,0.6526932120323181,0.6526932120323181,-0.3583050072193146
4,-1.38087797164917,0.30716922879219055,0.30716922879219055,-0.25551316142082214
5,-1.901940107345581,0.42843303084373474,0.42843303084373474,-0.34835803508758545
6,-1.0507787466049194,-0.06385989487171173,-0.06385989487171173,-0.39283281564712524
7,-0.8282639980316162,0.051010288298130035,0.051010288298130035,-0.2420811504125595
8,-3.4876768589019775,0.975697934627533,0.975697934627533,-0.512093722820282
9,-4.23644495010376,1.0324167013168335,1.0324167013168335,-0.723870575428009
10,-2.188760995864868,0.36729809641838074,0.36729809641838074,-0.4847216010093689
11,-2.0223448276519775,0.42082923650741577,0.42082923650741577,-0.39356207847595215
12,-1.290650725364685,0.187866672873497,0.187866672873497,-0.30497244000434875
13,-1.7271779775619507,0.038213714957237244,0.038213714957237244,-0.5502501726150513
14,-1.3006681203842163,0.3259322941303253,0.3259322941303253,-0.21626782417297363
15,-1.484255313873291,0.22947755455970764,0.22947755455970764,-0.34176671504974365
16,-1.4217101335525513,0.006051386706531048,0.006051386706531048,-0.46986913681030273
17,-0.634922206401825,-0.14694304764270782,-0.14694304764270782,-0.3096027672290802
18,-0.5184776782989502,-0.1579471081495285,-0.1579471081495285,-0.27812397480010986
19,-0.3821292221546173,-0.507412850856781,-0.507412850856781,-0.46565166115760803
20,-0.47994065284729004,-0.6177694201469421,-0.6177694201469421,-0.5718265175819397
21,-1.362234115600586,-0.020532045513391495,-0.020532045513391495,-0.46776607632637024
22,-0.7042607665061951,0.11612442880868912,0.11612442880868912,-0.15733730792999268
23,-1.2451108694076538,-0.2236340492963791,-0.2236340492963791,-0.5641263127326965
24,-1.0116859674453735,0.10421758145093918,0.10421758145093918,-0.26775026321411133
25,-0.8356350064277649,0.3988260328769684,0.3988260328769684,-0.012660971842706203
26,-0.7076454758644104,0.024746371433138847,0.024746371433138847,-0.21938423812389374
27,-0.7421213388442993,0.20614132285118103,0.20614132285118103,-0.10994622856378555
28,-0.6999678015708923,0.1813168227672577,0.1813168227672577,-0.11244472116231918
29,-0.7224293351173401,0.2641948163509369,0.2641948163509369,-0.06467990577220917
30,-0.6057541966438293,0.011974446475505829,0.011974446475505829,-0.1939350962638855
31,-0.7143294811248779,0.15332768857479095,0.15332768857479095,-0.1358913779258728
32,-0.6920106410980225,0.15778636932373047,0.15778636932373047,-0.1254792958498001
33,-0.49906980991363525,0.2170875519514084,0.2170875519514084,-0.021631570532917976
34,-0.8614665269851685,0.3779893219470978,0.3779893219470978,-0.03516261279582977
35,-0.6206425428390503,0.4155891239643097,0.4155891239643097,0.07017858326435089
36,-0.5191086530685425,0.2010611891746521,0.2010611891746521,-0.03899542987346649
37,-0.7570499777793884,0.42899617552757263,0.42899617552757263,0.033647459000349045
38,-0.779009222984314,0.4063084125518799,0.4063084125518799,0.011202526278793812
39,-0.8030749559402466,0.42030495405197144,0.42030495405197144,0.01251165196299553
40,-0.3616584241390228,0.285645067691803,0.285645067691803,0.06987722963094711
41,-0.5118107795715332,0.2914833128452301,0.2914833128452301,0.023718617856502533
42,-0.550022304058075,0.29409533739089966,0.29409533739089966,0.012722782790660858
43,-0.6511304974555969,0.36801037192344666,0.36801037192344666,0.028296755626797676
44,-0.5902301669120789,0.3391556739807129,0.3391556739807129,0.029360376298427582
45,-0.449984073638916,0.21293479204177856,0.21293479204177856,-0.008038166910409927
46,-0.6817728281021118,0.3365155756473541,0.3365155756473541,-0.0029138894751667976
47,-0.5238036513328552,0.29198330640792847,0.29198330640792847,0.020054316148161888
48,-0.3204408884048462,-0.023543285205960274,-0.023543285205960274,-0.12250915914773941
49,-0.43761223554611206,0.30256274342536926,0.30256274342536926,0.05583775043487549
50,-0.8033862709999084,0.39783698320388794,0.39783698320388794,-0.0025707832537591457
51,-0.4381618797779083,0.3367009162902832,0.3367009162902832,0.07841332256793976
52,-0.4309564232826233,0.13469469547271729,0.13469469547271729,-0.05385567620396614
53,-0.8346735239028931,0.46940264105796814,0.46940264105796814,0.034710593521595
54,-0.4087918698787689,0.3439009189605713,0.3439009189605713,0.09300332516431808
55,-0.6218282580375671,0.342516154050827,0.342516154050827,0.021068014204502106
56,-0.36675721406936646,0.23241069912910461,0.23241069912910461,0.03268805518746376
57,-0.41189947724342346,0.2566845715045929,0.2566845715045929,0.03382321819663048
58,-0.7622541189193726,0.45126375555992126,0.45126375555992126,0.04675779119133949
59,-0.44048506021499634,0.18815837800502777,0.18815837800502777,-0.021389439702033997
60,-0.5963201522827148,0.4086124300956726,0.4086124300956726,0.07363492250442505
61,-0.6059669256210327,0.24635687470436096,0.24635687470436096,-0.03775106742978096
62,-0.43326160311698914,0.2489950954914093,0.2489950954914093,0.02157619409263134
63,-0.3642004132270813,0.15447071194648743,0.15447071194648743,-0.0184196624904871
64,-0.6271849870681763,0.3739229440689087,0.3739229440689087,0.040220294147729874
65,-0.7891049981117249,0.4408145844936371,0.4408145844936371,0.0308414027094841
66,-0.8416697978973389,0.51285320520401,0.51285320520401,0.06134553998708725
67,-0.37074968218803406,0.18115867674350739,0.18115867674350739,-0.002810768550261855
68,-0.3605414032936096,0.24446316063404083,0.24446316063404083,0.04279497265815735
69,-0.9806310534477234,0.47701260447502136,0.47701260447502136,-0.008868617936968803
70,-0.7892462015151978,0.20482833683490753,0.20482833683490753,-0.12652984261512756
71,-0.40552428364753723,0.1672743707895279,0.1672743707895279,-0.023658504709601402
72,-0.8823111653327942,0.5491085052490234,0.5491085052490234,0.07196861505508423
73,-0.645634651184082,0.3747606873512268,0.3747606873512268,0.03462890908122063
74,-0.6400902271270752,0.4591051936149597,0.4591051936149597,0.09270673245191574
75,-0.42372217774391174,0.29163825511932373,0.29163825511932373,0.05318478122353554
76,-0.320158451795578,0.20331017673015594,0.20331017673015594,0.028820639476180077
77,-0.4547956585884094,0.20770595967769623,0.20770595967769623,-0.01312791183590889
78,-0.4363703727722168,0.2348145693540573,0.2348145693540573,0.011086258105933666
79,-0.49946078658103943,0.2256743460893631,0.2256743460893631,-0.016037369146943092
80,-0.7236791253089905,0.28858157992362976,0.28858157992362976,-0.048838648945093155
81,-0.4617636799812317,0.28221720457077026,0.28221720457077026,0.034223563969135284
82,-0.5329434871673584,0.3565751314163208,0.3565751314163208,0.06006891652941704
83,-0.23187033832073212,0.1329614818096161,0.1329614818096161,0.011350872926414013
84,-0.8044787645339966,0.34946638345718384,0.34946638345718384,-0.035182010382413864
85,-0.5145198702812195,0.29871097207069397,0.29871097207069397,0.027634015306830406
86,-0.8619859218597412,0.480498731136322,0.480498731136322,0.033003855496644974
87,-0.820750892162323,0.4679928421974182,0.4679928421974182,0.03841158375144005
88,-0.4746764898300171,0.41304996609687805,0.41304996609687805,0.11714114993810654
89,-0.7901967167854309,0.3868800401687622,0.3868800401687622,-0.005478891544044018
90,-0.30281680822372437,0.0675593838095665,0.0675593838095665,-0.05589934438467026
91,-1.1855922937393188,0.5307350754737854,0.5307350754737854,-0.041374027729034424
92,-0.4169604778289795,0.27176356315612793,0.27176356315612793,0.042188894003629684
93,-0.3008514940738678,0.1361636370420456,0.1361636370420456,-0.009508064948022366
94,-0.4381941258907318,0.29069221019744873,0.29069221019744873,0.04773009195923805
95,-0.4483661949634552,0.2199505865573883,0.2199505865573883,-0.0028216748032718897
96,-0.42181649804115295,0.3071494698524475,0.3071494698524475,0.06416080892086029
97,-0.45507684350013733,0.15093103051185608,0.15093103051185608,-0.05107159540057182
98,-0.39101913571357727,0.2919149696826935,0.2919149696826935,0.0642702579498291
99,-0.6889793872833252,0.3544817268848419,0.3544817268848419,0.006661354098469019
