,agent0/mean_episode_rewards,agent1/mean_episode_rewards,agent2/mean_episode_rewards,agent_mean/mean_episode_rewards
0,-1.6470295190811157,0.23389235138893127,0.23389235138893127,-0.3930816054344177
1,-1.758082389831543,0.30190980434417725,0.30190980434417725,-0.3847542405128479
2,-1.399264931678772,0.2314370572566986,0.2314370572566986,-0.31213030219078064
3,-1.203446865081787,0.08306965976953506,0.08306965976953506,-0.34576916694641113
4,-1.376169204711914,0.18692485988140106,0.18692485988140106,-0.3341065049171448
5,-1.2325620651245117,0.2889983057975769,0.2889983057975769,-0.21818850934505463
6,-1.099199652671814,0.43235448002815247,0.43235448002815247,-0.07816357910633087
7,-0.8653939962387085,0.15874908864498138,0.15874908864498138,-0.1826319396495819
8,-0.5458353757858276,-0.0890825167298317,-0.0890825167298317,-0.241333469748497
9,-0.7772728800773621,0.1176862046122551,0.1176862046122551,-0.18063348531723022
10,-0.7829046845436096,0.14257122576236725,0.14257122576236725,-0.16592073440551758
11,-0.81055748462677,0.15978865325450897,0.15978865325450897,-0.16366006433963776
12,-0.7220130562782288,0.16157500445842743,0.16157500445842743,-0.13295435905456543
13,-0.8973978757858276,0.19497138261795044,0.19497138261795044,-0.16915170848369598
14,-0.6027038097381592,0.09082984924316406,0.09082984924316406,-0.14034803211688995
15,-0.4698154926300049,0.0947260707616806,0.0947260707616806,-0.09345445036888123
16,-0.7103583216667175,0.25550544261932373,0.25550544261932373,-0.06644914299249649
17,-0.3954983949661255,0.06266536563634872,0.06266536563634872,-0.09005589783191681
18,-0.49809592962265015,0.23018132150173187,0.23018132150173187,-0.012577764689922333
19,-0.40114328265190125,0.11490863561630249,0.11490863561630249,-0.057108670473098755
20,-0.4710357189178467,0.17977868020534515,0.17977868020534515,-0.03715945780277252
21,-0.4280967712402344,0.15003414452075958,0.15003414452075958,-0.042676158249378204
22,-0.4177980422973633,0.12755781412124634,0.12755781412124634,-0.05422746390104294
23,-0.4750919044017792,0.21264080703258514,0.21264080703258514,-0.01660342514514923
24,-0.6069583892822266,0.16664418578147888,0.16664418578147888,-0.09122334420681
25,-0.39775145053863525,0.16556714475154877,0.16556714475154877,-0.022205719724297523
26,-0.45488131046295166,0.2425895631313324,0.2425895631313324,0.010099277831614017
