,agent0/mean_episode_rewards,agent1/mean_episode_rewards,agent2/mean_episode_rewards,agent_mean/mean_episode_rewards
0,-1.2925636768341064,0.1324877291917801,0.1324877291917801,-0.34252941608428955
1,-1.8553332090377808,0.4612399637699127,0.4612399637699127,-0.3109510838985443
2,-1.5989816188812256,0.23713043332099915,0.23713043332099915,-0.37490689754486084
3,-1.0068720579147339,0.16859425604343414,0.16859425604343414,-0.223227858543396
4,-0.886999249458313,0.06199980527162552,0.06199980527162552,-0.2543332278728485
5,-1.2348395586013794,0.16458451747894287,0.16458451747894287,-0.30189019441604614
6,-1.2435470819473267,-0.2328568398952484,-0.2328568398952484,-0.5697535872459412
7,-1.0694315433502197,0.07346680015325546,0.07346680015325546,-0.3074992895126343
8,-0.6825655698776245,-0.1756790429353714,-0.1756790429353714,-0.34464120864868164
9,-0.6866977214813232,0.01793385110795498,0.01793385110795498,-0.21694333851337433
10,-0.8588002920150757,0.0188459400087595,0.0188459400087595,-0.27370280027389526
11,-0.5600012540817261,0.010646679438650608,0.010646679438650608,-0.1795693039894104
12,-0.6302204132080078,0.11301484704017639,0.11301484704017639,-0.1347302496433258
13,-0.6510496139526367,0.09712813049554825,0.09712813049554825,-0.15226446092128754
14,-0.6625503897666931,0.11221648752689362,0.11221648752689362,-0.14603914320468903
15,-0.6513080596923828,0.09193266183137894,0.09193266183137894,-0.15581423044204712
16,-0.5684289336204529,0.057099923491477966,0.057099923491477966,-0.15140970051288605
17,-0.5089462995529175,0.07071448862552643,0.07071448862552643,-0.12250576168298721
18,-0.6136794686317444,0.21340839564800262,0.21340839564800262,-0.062287550419569016
19,-0.8164429068565369,0.2911723256111145,0.2911723256111145,-0.07803274691104889
20,-0.8951907157897949,0.38207364082336426,0.38207364082336426,-0.043681155890226364
21,-0.6535769701004028,0.23610447347164154,0.23610447347164154,-0.06045600771903992
22,-0.7308036684989929,0.1970885694026947,0.1970885694026947,-0.11220884323120117
23,-0.582769513130188,0.23243120312690735,0.23243120312690735,-0.03930237516760826
24,-0.5649386048316956,0.19760261476039886,0.19760261476039886,-0.056577783077955246
25,-0.6009417772293091,0.20932544767856598,0.20932544767856598,-0.06076362356543541
26,-0.5269654989242554,0.3027753233909607,0.3027753233909607,0.02619505673646927
27,-0.5968477129936218,0.34613069891929626,0.34613069891929626,0.031804561614990234
28,-0.5532979965209961,0.30469581484794617,0.30469581484794617,0.018697867169976234
29,-0.5555115938186646,0.3652527332305908,0.3652527332305908,0.05833129212260246
30,-0.6880473494529724,0.3733629882335663,0.3733629882335663,0.019559551030397415
31,-0.5096142292022705,0.23666852712631226,0.23666852712631226,-0.01209239661693573
32,-0.5631012916564941,0.26537078619003296,0.26537078619003296,-0.010786578990519047
33,-0.64919114112854,0.35222798585891724,0.35222798585891724,0.018421601504087448
34,-0.5336891412734985,0.3772848844528198,0.3772848844528198,0.07362687587738037
35,-0.48823127150535583,0.29587793350219727,0.29587793350219727,0.034508198499679565
36,-0.45337992906570435,0.1431725174188614,0.1431725174188614,-0.05567830055952072
37,-0.709011435508728,0.37690356373786926,0.37690356373786926,0.01493188738822937
38,-0.5379443168640137,0.2897460460662842,0.2897460460662842,0.013849258422851562
39,-0.40812382102012634,0.2831040322780609,0.2831040322780609,0.052694741636514664
40,-0.547605037689209,0.2603909969329834,0.2603909969329834,-0.008941024541854858
41,-0.3416440784931183,0.23997606337070465,0.23997606337070465,0.04610268399119377
42,-0.440022349357605,0.29633694887161255,0.29633694887161255,0.050883855670690536
43,-0.4557414650917053,0.2568610608577728,0.2568610608577728,0.019326897338032722
44,-0.4633846879005432,0.3782517910003662,0.3782517910003662,0.09770630300045013
45,-0.3294346332550049,0.23454678058624268,0.23454678058624268,0.046552982181310654
