,agent0/mean_episode_rewards,agent1/mean_episode_rewards,agent2/mean_episode_rewards,agent3/mean_episode_rewards,agent4/mean_episode_rewards,agent5/mean_episode_rewards,agent_mean/mean_episode_rewards
0,0.09998511523008347,0.09694985300302505,0.09182395040988922,0.09303192049264908,-0.7677218914031982,-0.42467671632766724,-0.1351012885570526
1,-0.031331516802310944,-0.012425693683326244,-0.024770190939307213,-0.028315210714936256,-0.5617483258247375,-1.0191901922225952,-0.279630184173584
2,0.0971086174249649,0.08867987245321274,0.09592819213867188,0.09419026225805283,-1.1229239702224731,-0.6072185039520264,-0.22570592164993286
3,0.10371562838554382,0.0971190556883812,0.09330415725708008,0.07897894829511642,-0.47660884261131287,-2.477207660675049,-0.4301164448261261
4,0.1723967343568802,0.10788419842720032,0.1434137523174286,0.09186884015798569,-1.6935735940933228,-8.418743133544922,-1.5994588136672974
5,0.1058940514922142,0.0881330817937851,0.11307650059461594,0.07615836709737778,-2.345773220062256,-3.2981717586517334,-0.8767805099487305
6,0.03866805508732796,0.002100849524140358,0.04713547229766846,0.00601700646802783,-1.6399126052856445,-3.123509645462036,-0.7782501578330994
7,0.07386474311351776,0.060418751090765,0.0650254637002945,0.051839929074048996,-0.4215329885482788,-0.3214345872402191,-0.08196978271007538
8,0.04847516864538193,0.005655965302139521,0.036368969827890396,0.00593879260122776,-0.05045800283551216,-0.12292562425136566,-0.012824121862649918
9,0.08897199481725693,0.03270635008811951,0.07268772274255753,0.037511829286813736,-0.3521372377872467,-0.522586464881897,-0.10714097321033478
10,0.10916905850172043,0.07600733637809753,0.06905616074800491,0.059372175484895706,-0.05374917760491371,-0.27441856265068054,-0.002427169354632497
11,0.0310036763548851,-0.008050459437072277,-0.009053300134837627,-0.0035557423252612352,-0.24382780492305756,-0.10705576837062836,-0.05675656720995903
12,0.02554614655673504,0.03129648417234421,0.061104245483875275,0.01375113520771265,-0.0650382936000824,-0.14862436056137085,-0.013660772703588009
13,0.11897893995046616,0.140948086977005,0.14690455794334412,0.132882758975029,-0.09866466373205185,-0.7911430597305298,-0.058348897844552994
14,0.12308254092931747,0.1350274235010147,0.16971176862716675,0.12546318769454956,-0.13507094979286194,-0.7042301297187805,-0.04766935482621193
15,0.014760387130081654,0.03115222603082657,0.05885172635316849,0.005496556404978037,-0.22540006041526794,-0.17956772446632385,-0.049117814749479294
16,0.06276655197143555,0.08457493036985397,0.10882901400327682,0.04663621261715889,-0.26506394147872925,-0.2795029282569885,-0.040293361991643906
17,0.03174594044685364,0.07524625957012177,0.0903957188129425,0.05976187065243721,-0.20433540642261505,-0.12542620301246643,-0.012101970613002777
18,0.12152548879384995,0.1391509622335434,0.15536150336265564,0.10047753155231476,-0.40054163336753845,-0.10534914582967758,0.0017707867082208395
19,0.1221209391951561,0.1277162879705429,0.17762620747089386,0.11443882435560226,-0.12798583507537842,-0.20866790413856506,0.034208085387945175
20,0.0005513735231943429,0.024110695347189903,0.06567782908678055,0.003161062253639102,-0.22670763731002808,-0.09442659467458725,-0.03793887794017792
21,0.15690089762210846,0.1790352314710617,0.22437208890914917,0.1848873496055603,-0.049230899661779404,-0.19679538905620575,0.08319488167762756
22,-0.04155654460191727,-0.0105436397716403,-0.00773595692589879,-0.02066704072058201,-0.025671618059277534,-0.27218878269195557,-0.06306059658527374
23,0.14671781659126282,0.15046559274196625,0.18204794824123383,0.13025261461734772,-0.10680798441171646,-0.06680630892515182,0.07264494895935059
24,0.19546417891979218,0.19896326959133148,0.2180837243795395,0.1930985301733017,-0.16869886219501495,-0.26737919449806213,0.061588604003190994
25,0.2024427354335785,0.17676876485347748,0.19919423758983612,0.17205281555652618,-0.1428423821926117,-0.3157232701778412,0.04864881560206413
26,-0.006270902696996927,-0.030298534780740738,-0.014855585992336273,-0.03722324222326279,-0.05515625700354576,-0.0609358474612236,-0.03412339463829994
27,0.18379010260105133,0.18850359320640564,0.21999478340148926,0.17652469873428345,-0.30112430453300476,-0.09444888681173325,0.06220666319131851
28,0.14786848425865173,0.15421108901500702,0.1606711745262146,0.13789203763008118,-0.043356653302907944,-0.23285755515098572,0.05407143011689186
29,0.16018791496753693,0.16124854981899261,0.19016893208026886,0.17368581891059875,-0.08609650284051895,-0.18189048767089844,0.06955070048570633
30,0.05547396093606949,0.0835365355014801,0.09337370097637177,0.0804239958524704,-0.1983216255903244,-0.07703232020139694,0.006242374889552593
31,0.09948119521141052,0.09988086670637131,0.10146729648113251,0.08764822036027908,-0.10707011073827744,-0.07145588099956512,0.03499193117022514
32,0.09047742187976837,0.07906602323055267,0.09321146458387375,0.07151239365339279,-0.058245208114385605,-0.25487080216407776,0.0035252131056040525
33,0.11380742490291595,0.12721286714076996,0.1595064401626587,0.09694286435842514,-0.13253189623355865,-0.008153393864631653,0.05946405231952667
34,0.1172289177775383,0.12760421633720398,0.16174592077732086,0.10837650299072266,-0.09306325763463974,-0.14070859551429749,0.04686395078897476
35,0.21516478061676025,0.2307761162519455,0.2440098524093628,0.20552171766757965,-0.16497746109962463,-0.10004446655511856,0.10507509112358093
36,0.14945903420448303,0.16847363114356995,0.1923726350069046,0.16357742249965668,-0.029187723994255066,-0.24655656516551971,0.06635640561580658
37,0.0943107083439827,0.08880051970481873,0.12975375354290009,0.09310711175203323,-0.07487171143293381,0.02357185259461403,0.05911203846335411
38,0.20593054592609406,0.22745738923549652,0.2239721566438675,0.2087468057870865,-0.1480749398469925,-0.06971332430839539,0.10805310308933258
39,0.22486311197280884,0.24261993169784546,0.2464604377746582,0.25155431032180786,-0.6389501094818115,-0.3361469507217407,-0.0015998838935047388
40,0.06286411732435226,0.0443306528031826,0.07638906687498093,0.03719085454940796,-0.045501820743083954,-0.12654852867126465,0.008120724000036716
41,0.17606551945209503,0.19806019961833954,0.20187266170978546,0.1846897155046463,-0.16059114038944244,-0.0701991394162178,0.08831630647182465
42,0.358231782913208,0.35204270482063293,0.3589710295200348,0.3320952355861664,-0.18906690180301666,-0.20838330686092377,0.16731509566307068
43,0.0812452957034111,0.08809928596019745,0.1082683876156807,0.07521932572126389,-0.05028796195983887,-0.13502253592014313,0.027920298278331757
44,0.2268863022327423,0.22206582129001617,0.2524048686027527,0.22396494448184967,-0.10243652760982513,-0.2548936903476715,0.0946652889251709
45,0.2658480107784271,0.2545166015625,0.28102192282676697,0.2470880150794983,-0.10596850514411926,-0.1926267445087433,0.1249798834323883
46,0.08744870871305466,0.08146554976701736,0.10629124194383621,0.08312715590000153,0.010705562308430672,-0.08989559859037399,0.046523768454790115
47,0.08524993807077408,0.10026982426643372,0.10595928877592087,0.05054312199354172,-0.08531590551137924,-0.10403145849704742,0.02544580213725567
48,0.06587649881839752,0.058286402374506,0.07110482454299927,0.07279812544584274,-0.033289019018411636,-0.08756597340106964,0.02453514374792576
49,0.14527656137943268,0.1421097368001938,0.1535058319568634,0.10880323499441147,-0.10011693090200424,-0.09843333065509796,0.05852418392896652
50,0.17812252044677734,0.15793871879577637,0.1941739320755005,0.15509769320487976,-0.08384042978286743,-0.16735178232192993,0.07235677540302277
51,0.16351303458213806,0.1592584252357483,0.16873367130756378,0.14139802753925323,-0.12259683012962341,-0.07167147099971771,0.0731058120727539
52,0.21758785843849182,0.22431156039237976,0.2349632978439331,0.2262251228094101,-0.1211184561252594,-0.1911994069814682,0.09846166521310806
53,0.12305128574371338,0.11494895070791245,0.11964733898639679,0.08319520950317383,-0.07800829410552979,-0.1083536371588707,0.04241347685456276
54,0.2213645577430725,0.2350323647260666,0.22796165943145752,0.19691775739192963,-0.054976921528577805,-0.2022802233695984,0.10400319844484329
55,0.09313327819108963,0.08254968374967575,0.0912279412150383,0.05352497100830078,-0.06756536662578583,-0.025726141408085823,0.03785739466547966
56,0.20274655520915985,0.19232438504695892,0.19700470566749573,0.20036745071411133,-0.12792615592479706,-0.19188767671585083,0.07877153903245926
57,0.2886751890182495,0.2780647575855255,0.2699531316757202,0.27304741740226746,-0.22007344663143158,-0.06718789041042328,0.1370798647403717
58,0.19261890649795532,0.19677241146564484,0.19469310343265533,0.1984167844057083,-0.13425305485725403,-0.09372040629386902,0.09242129325866699
59,0.06462153792381287,0.0668371170759201,0.048189565539360046,0.08192900568246841,-0.03818352520465851,-0.08685522526502609,0.022756412625312805
60,0.05436348170042038,0.06710439175367355,0.03283390402793884,0.041907839477062225,-0.07944779098033905,-0.0922459214925766,0.004085985012352467
61,0.274003803730011,0.27165019512176514,0.2749614417552948,0.24359332025051117,-0.17700354754924774,-0.12398452311754227,0.12720344960689545
62,0.22074835002422333,0.22475387156009674,0.20781555771827698,0.2241455316543579,-0.09195195883512497,-0.12553389370441437,0.1099962443113327
63,0.2451016753911972,0.22545461356639862,0.2445574700832367,0.20578043162822723,-0.11265616118907928,-0.10201825201511383,0.11770329624414444
64,0.29121264815330505,0.2812647223472595,0.2825610637664795,0.26997655630111694,-0.12848347425460815,-0.18882322311401367,0.13461805880069733
65,0.1883619874715805,0.19017167389392853,0.17432719469070435,0.1761353760957718,-0.06087350472807884,-0.13087156414985657,0.08954185992479324
66,0.22348377108573914,0.22043758630752563,0.20716054737567902,0.18848583102226257,-0.25418391823768616,-0.022770194336771965,0.09376893192529678
67,0.22351306676864624,0.244170680642128,0.21903188526630402,0.23859448730945587,-0.20537252724170685,-0.09982141852378845,0.10335269570350647
68,0.20368294417858124,0.22813469171524048,0.2086476981639862,0.19488056004047394,-0.11257172375917435,-0.10205216705799103,0.10345366597175598
69,0.1815781593322754,0.1709730327129364,0.1686725914478302,0.14271055161952972,-0.08333755284547806,-0.14132091403007507,0.0732126459479332
70,0.4216315746307373,0.4164884686470032,0.4021996557712555,0.38975217938423157,-0.1997082680463791,-0.21085669100284576,0.20325115323066711
71,0.39881736040115356,0.3961104154586792,0.36488401889801025,0.35755524039268494,-0.19132830202579498,-0.24737347662448883,0.17977754771709442
72,0.22494915127754211,0.2362082302570343,0.21611657738685608,0.21075230836868286,-0.1354559361934662,-0.08530078828334808,0.11121159046888351
73,0.34990113973617554,0.3632628321647644,0.338746041059494,0.3508545160293579,-0.16151627898216248,-0.2416011244058609,0.16660785675048828
74,0.3691472113132477,0.3663240969181061,0.33452415466308594,0.3599657416343689,-0.2325824797153473,-0.11405611038208008,0.18055376410484314
75,0.37100085616111755,0.38151806592941284,0.3298717439174652,0.3814733028411865,-0.19369898736476898,-0.19047702848911285,0.17994798719882965
76,0.23681092262268066,0.2649357318878174,0.2061498761177063,0.24524548649787903,-0.1696530431509018,-0.07587505131959915,0.1179356575012207
77,0.270042359828949,0.29998818039894104,0.2437869906425476,0.2848554253578186,-0.23025734722614288,-0.0868505910038948,0.13026084005832672
78,0.10284127295017242,0.1334591656923294,0.0542435385286808,0.10480191558599472,-0.08637847006320953,-0.04190169274806976,0.04451095685362816
79,0.2112584263086319,0.2465921938419342,0.19507776200771332,0.21175268292427063,-0.09189864993095398,-0.14867337048053741,0.10401817411184311
80,0.21052195131778717,0.22375458478927612,0.19667185842990875,0.215842142701149,-0.09886641055345535,-0.11507105082273483,0.105475515127182
81,0.46903324127197266,0.48643916845321655,0.42996978759765625,0.4932323694229126,-0.2432016134262085,-0.31952160596847534,0.2193252295255661
82,0.5162143111228943,0.5320494174957275,0.47893384099006653,0.5277251601219177,-0.18507546186447144,-0.2599635124206543,0.2683139741420746
83,0.1908528208732605,0.20571109652519226,0.1543547809123993,0.20177601277828217,-0.15818530321121216,-0.160884827375412,0.07227076590061188
84,0.3517216145992279,0.3613705635070801,0.3269188404083252,0.3234017491340637,-0.28037023544311523,-0.0050331465899944305,0.17966823279857635
85,0.4609721899032593,0.459257572889328,0.41633301973342896,0.45392346382141113,-0.1853693574666977,-0.3064427673816681,0.2164456844329834
86,0.4447745382785797,0.45591408014297485,0.42549657821655273,0.45360133051872253,-0.32658830285072327,-0.08495644479990005,0.22804029285907745
87,0.32509252429008484,0.32989701628685,0.286308616399765,0.33255839347839355,-0.2449178844690323,-0.05445520952343941,0.16241391003131866
88,0.5569231510162354,0.562232494354248,0.5381180047988892,0.5632767081260681,-0.3454374670982361,-0.2094663381576538,0.2776077687740326
89,0.2960963845252991,0.2961963713169098,0.2723885476589203,0.29258736968040466,-0.06460633873939514,-0.22364717721939087,0.14483585953712463
90,0.27806276082992554,0.29192525148391724,0.2617173194885254,0.270311564207077,-0.16432183980941772,-0.13736209273338318,0.13338883221149445
91,0.32959121465682983,0.3544672727584839,0.3056557774543762,0.33689388632774353,-0.219045028090477,-0.432575523853302,0.11249793320894241
