,agent0/mean_episode_rewards,agent1/mean_episode_rewards,agent2/mean_episode_rewards,agent3/mean_episode_rewards
0,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.5139201879501343
1,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.5859420895576477
2,0.0,0.0,0.0,-0.43302226066589355
3,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.22277186810970306
4,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.9390963912010193
5,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.7251564860343933
6,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.6349918842315674
7,0.46666666865348816,0.46666666865348816,0.46666666865348816,-1.5637484788894653
8,0.3333333432674408,0.3333333432674408,0.3333333432674408,-3.9021308422088623
9,0.0,0.0,0.0,-2.00227427482605
10,0.0,0.0,0.0,-0.13776655495166779
11,0.13333334028720856,0.13333334028720856,0.13333334028720856,-1.2902523279190063
12,0.0,0.0,0.0,-1.0759294033050537
13,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.4836352467536926
14,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.6354623436927795
15,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.44093599915504456
16,0.0,0.0,0.0,-0.05595199391245842
17,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.2004244476556778
18,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.8774949908256531
19,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.4484407603740692
20,0.0,0.0,0.0,-0.06873880326747894
21,0.0,0.0,0.0,-0.04292022064328194
22,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.2666666805744171
23,0.0,0.0,0.0,-0.21764163672924042
24,0.0,0.0,0.0,-0.5845358967781067
25,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.5063417553901672
26,0.0,0.0,0.0,-0.15364311635494232
27,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.2964833974838257
28,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.28616511821746826
29,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.40548190474510193
30,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.43933719396591187
31,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.0702432170510292
32,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.2666666805744171
33,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.5717703104019165
34,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.3086048662662506
35,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.42816638946533203
36,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.38100650906562805
37,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.21089069545269012
38,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.6102195978164673
39,0.0,0.0,0.0,-0.1962912380695343
40,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.23424211144447327
41,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.41063371300697327
42,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.5966766476631165
43,0.3333333432674408,0.3333333432674408,0.3333333432674408,-1.0556504726409912
44,0.0,0.0,0.0,-0.36786600947380066
45,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.3480796217918396
46,0.0,0.0,0.0,-0.19644996523857117
47,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.6615288257598877
48,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.3660094141960144
49,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.3333333432674408
50,0.0,0.0,0.0,-1.0029741525650024
51,0.0,0.0,0.0,-0.1540483981370926
52,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.39269524812698364
53,0.46666666865348816,0.46666666865348816,0.46666666865348816,-0.5402237772941589
54,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.49929824471473694
55,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.1541554033756256
56,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.3234063386917114
57,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.7001641392707825
58,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.2592639923095703
59,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.3465285897254944
60,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.6671682000160217
61,0.0,0.0,0.0,-0.14406073093414307
62,0.0,0.0,0.0,-0.06884457916021347
63,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.08352340757846832
64,0.0,0.0,0.0,-0.004074887838214636
65,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.30792418122291565
66,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.36396676301956177
67,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.4021643400192261
68,0.7333333492279053,0.7333333492279053,0.7333333492279053,-0.7411639094352722
69,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.5993886590003967
70,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.39521753787994385
71,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.4556691646575928
72,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.16069482266902924
73,0.0,0.0,0.0,-0.3223694860935211
74,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.4867396354675293
75,0.0,0.0,0.0,-0.08850985765457153
76,0.46666666865348816,0.46666666865348816,0.46666666865348816,-0.5428672432899475
77,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.4593736529350281
78,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.2678609788417816
79,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.19560977816581726
80,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.3664519786834717
81,0.0,0.0,0.0,-0.16088151931762695
82,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.1957552433013916
83,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.21320021152496338
84,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.334685355424881
85,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.19408568739891052
86,0.46666666865348816,0.46666666865348816,0.46666666865348816,-0.8218737840652466
87,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.126448392868042
88,0.5333333611488342,0.5333333611488342,0.5333333611488342,-0.7529687881469727
89,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.22272425889968872
90,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.13333334028720856
91,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.14148879051208496
92,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.3569977581501007
93,0.0,0.0,0.0,-0.11275261640548706
94,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.19193145632743835
95,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.25187501311302185
96,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.06666667014360428
97,0.0,0.0,0.0,-0.14671839773654938
98,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.167964905500412
99,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.13333334028720856
100,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.16852106153964996
101,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.40882912278175354
102,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.5780385732650757
103,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.3087003231048584
104,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.13866016268730164
105,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.4271495044231415
106,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.0742700919508934
107,0.0,0.0,0.0,-0.03644108027219772
108,0.46666666865348816,0.46666666865348816,0.46666666865348816,-0.5293530821800232
109,0.0,0.0,0.0,-0.15364757180213928
110,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.4003463089466095
111,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.3846414089202881
112,0.0,0.0,0.0,-0.0016528161941096187
113,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.14337122440338135
114,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.20553766191005707
115,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.3619251549243927
116,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.07251442223787308
117,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.21509793400764465
118,0.0,0.0,0.0,-0.04278907552361488
119,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.29328927397727966
120,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.1507755070924759
121,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.10395949333906174
122,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.28092098236083984
123,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.1444578766822815
124,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.2671174705028534
125,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.13333334028720856
126,0.0,0.0,0.0,-0.006105028558522463
127,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.34179866313934326
128,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.3064945340156555
129,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.19199515879154205
130,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.28066542744636536
131,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.13333334028720856
132,0.6666666865348816,0.6666666865348816,0.6666666865348816,-0.7127171158790588
133,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.31393614411354065
134,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.4052099585533142
135,0.0,0.0,0.0,-0.0493144653737545
136,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.08234350383281708
137,0.7333333492279053,0.7333333492279053,0.7333333492279053,-0.8339559435844421
138,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.33649617433547974
139,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.20000000298023224
140,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.1371508091688156
141,0.46666666865348816,0.46666666865348816,0.46666666865348816,-0.5245040655136108
142,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.13931334018707275
143,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.2702982723712921
144,0.8666666746139526,0.8666666746139526,0.8666666746139526,-1.021732211112976
145,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.40811988711357117
146,0.0,0.0,0.0,-0.008620324544608593
147,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.30474165081977844
148,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.19074709713459015
149,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.07015671581029892
150,0.7333333492279053,0.7333333492279053,0.7333333492279053,-0.7432762384414673
151,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.06666667014360428
152,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.46974873542785645
153,0.6666666865348816,0.6666666865348816,0.6666666865348816,-0.6827425956726074
154,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.46584755182266235
155,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.4305707514286041
156,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.313647598028183
157,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.2683663070201874
158,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.4127628803253174
159,0.46666666865348816,0.46666666865348816,0.46666666865348816,-0.5903502106666565
160,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.3314564526081085
161,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.09886536747217178
162,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.28766995668411255
163,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.6123959422111511
164,0.0,0.0,0.0,0.0
165,1.0666667222976685,1.0666667222976685,1.0666667222976685,-1.0666667222976685
166,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.25220751762390137
167,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.28991585969924927
168,0.4000000059604645,0.4000000059604645,0.4000000059604645,-1.475346565246582
169,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.2098638117313385
170,0.46666666865348816,0.46666666865348816,0.46666666865348816,-0.5242342352867126
171,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.2647981643676758
172,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.39638012647628784
173,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.0681559294462204
174,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.22845962643623352
175,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.25835397839546204
176,0.0,0.0,0.0,-0.0757947564125061
177,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.20678378641605377
178,0.0,0.0,0.0,-0.08228170871734619
179,0.0,0.0,0.0,-0.041196878999471664
180,0.6000000238418579,0.6000000238418579,0.6000000238418579,-0.6323295831680298
181,0.0,0.0,0.0,-0.1370818167924881
182,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.4000000059604645
183,1.0666667222976685,1.0666667222976685,1.0666667222976685,-1.3022923469543457
184,0.6666666865348816,0.6666666865348816,0.6666666865348816,-0.7398207187652588
185,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.36312252283096313
186,0.5333333611488342,0.5333333611488342,0.5333333611488342,-0.5333333611488342
187,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.4804741442203522
188,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.27020224928855896
189,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.18068927526474
190,0.6000000238418579,0.6000000238418579,0.6000000238418579,-0.6056081652641296
191,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.9179021716117859
192,0.0,0.0,0.0,-0.19805286824703217
193,0.0,0.0,0.0,-0.09967687726020813
194,0.20000000298023224,0.20000000298023224,0.20000000298023224,-0.23855391144752502
195,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.0896228551864624
196,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.11321450769901276
197,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.19906100630760193
198,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.14381995797157288
199,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.23389585316181183
200,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.422591894865036
201,0.6000000238418579,0.6000000238418579,0.6000000238418579,-0.7956058979034424
202,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.1870214194059372
203,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.3325577974319458
204,0.0,0.0,0.0,-0.01587444543838501
205,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.605232834815979
206,0.800000011920929,0.800000011920929,0.800000011920929,-0.8984392881393433
207,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.07617393881082535
208,0.6000000238418579,0.6000000238418579,0.6000000238418579,-0.6012153625488281
209,0.7333333492279053,0.7333333492279053,0.7333333492279053,-0.9110417366027832
210,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.26158156991004944
211,0.3333333432674408,0.3333333432674408,0.3333333432674408,-0.34676313400268555
212,0.6000000238418579,0.6000000238418579,0.6000000238418579,-0.6000989079475403
213,0.9333333373069763,0.9333333373069763,0.9333333373069763,-0.9974241256713867
214,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.3793875575065613
215,0.2666666805744171,0.2666666805744171,0.2666666805744171,-0.2984309792518616
216,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.7807708978652954
217,0.0,0.0,0.0,-0.013272721320390701
218,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.43282997608184814
219,0.06666667014360428,0.06666667014360428,0.06666667014360428,-0.0858931913971901
220,0.13333334028720856,0.13333334028720856,0.13333334028720856,-0.24466989934444427
221,0.4000000059604645,0.4000000059604645,0.4000000059604645,-0.4520466923713684
